,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
0,Steven Adams,35,5.0,8.0,0.625,0.0,0.0,0.0,3.0,3.0,1.0,9.0,5.0,3.0,0.0,0.0,0.0,13.0,6.0,False,False,37.75
3,Steven Adams,31,4.0,5.0,0.8,0.0,0.0,0.0,5.0,7.0,0.714,16.0,7.0,0.0,1.0,3.0,4.0,13.0,14.0,False,True,45.5
2,Steven Adams,26,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,3.0,2.0,6.0,20.0,False,False,29.0
2,Steven Adams,32,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,11.0,3.0,0.0,1.0,1.0,1.0,7.0,2.0,False,False,26.75
3,Steven Adams,30,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,8.0,2.0,1.0,0.0,2.0,4.0,8.0,2.0,False,False,22.0
2,Svi Mykhailiuk,37,5.0,14.0,0.357,2.0,7.0,0.286,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,2.0,12.0,-10.0,False,False,32.0
2,Svi Mykhailiuk,34,4.0,8.0,0.5,2.0,4.0,0.5,5.0,6.0,0.833,4.0,0.0,1.0,0.0,2.0,1.0,15.0,0.0,False,False,22.0
1,Svi Mykhailiuk,35,4.0,12.0,0.333,1.0,4.0,0.25,1.0,2.0,0.5,5.0,4.0,2.0,1.0,2.0,3.0,10.0,-39.0,False,False,27.75
4,Svi Mykhailiuk,17,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,-2.0,False,False,8.25
6,Svi Mykhailiuk,17,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-4.0,False,False,4.0
6,Svi Mykhailiuk,18,2.0,5.0,0.4,2.0,5.0,0.4,1.0,2.0,0.5,6.0,3.0,1.0,0.0,1.0,1.0,7.0,-11.0,False,False,21.5
6,Svi Mykhailiuk,18,3.0,8.0,0.375,1.0,6.0,0.167,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,7.0,0.0,False,False,21.0
6,Svi Mykhailiuk,29,3.0,6.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,1.0,False,False,16.5
6,Svi Mykhailiuk,17,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,-3.0,False,False,12.25
3,Svi Mykhailiuk,34,5.0,7.0,0.714,2.0,4.0,0.5,3.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,4.0,15.0,8.0,False,False,33.75
4,T.J. McConnell,25,4.0,8.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,12.0,-20.0,False,False,28.25
6,T.J. McConnell,30,10.0,14.0,0.714,1.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,2.0,21.0,8.0,False,False,40.5
1,T.J. McConnell,32,8.0,13.0,0.615,0.0,0.0,0.0,2.0,3.0,0.667,7.0,4.0,1.0,0.0,4.0,2.0,18.0,0.0,False,False,32.75
3,T.J. McConnell,34,3.0,6.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,8.0,-11.0,False,False,20.0
2,T.J. McConnell,34,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,1.0,6.0,-3.0,False,False,18.75
2,T.J. McConnell,26,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,1.0,0.0,3.0,10.0,10.0,False,True,38.25
2,T.J. McConnell,32,8.0,13.0,0.615,3.0,4.0,0.75,0.0,0.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,19.0,-5.0,False,False,37.25
6,T.J. McConnell,28,8.0,11.0,0.727,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,16.0,4.0,False,False,35.25
6,T.J. McConnell,23,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,-14.0,False,False,6.75
6,T.J. McConnell,26,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,6.0,-11.0,False,False,23.0
2,T.J. McConnell,33,4.0,14.0,0.286,0.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,4.0,8.0,-13.0,False,False,22.5
4,T.J. McConnell,30,5.0,15.0,0.333,3.0,7.0,0.429,1.0,2.0,0.5,3.0,5.0,3.0,0.0,0.0,3.0,14.0,7.0,False,False,32.75
4,Tacko Fall,19,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,4.0,-6.0,False,False,20.0
6,Taj Gibson,24,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,4.0,0.0,1.0,2.0,1.0,6.0,5.0,2.0,False,False,15.5
6,Taj Gibson,28,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,3.0,1.0,1.0,0.0,3.0,2.0,22.0,False,False,20.5
6,Taj Gibson,22,3.0,4.0,0.75,2.0,3.0,0.667,4.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,False,False,24.75
3,Taj Gibson,26,5.0,6.0,0.833,2.0,3.0,0.667,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,6.0,12.0,-3.0,False,False,23.5
6,Taj Gibson,19,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,4.0,6.0,5.0,False,False,19.0
6,Taj Gibson,20,5.0,8.0,0.625,0.0,1.0,0.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,13.0,4.0,False,False,26.75
1,Taj Gibson,29,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,5.0,-17.0,False,False,16.25
6,Taj Gibson,26,4.0,6.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,6.0,8.0,10.0,False,False,19.75
6,Taj Gibson,31,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,2.0,0.0,5.0,7.0,-9.0,False,False,22.5
3,Taj Gibson,22,1.0,2.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,6.0,1.0,0.0,0.0,2.0,5.0,4.0,1.0,False,False,12.0
4,Taj Gibson,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,-9.0,False,False,4.5
6,Talen Horton-Tucker,30,7.0,16.0,0.438,0.0,0.0,0.0,1.0,3.0,0.333,5.0,3.0,2.0,0.0,0.0,4.0,15.0,5.0,False,False,29.75
3,Talen Horton-Tucker,24,4.0,7.0,0.571,2.0,3.0,0.667,1.0,2.0,0.5,3.0,2.0,1.0,0.0,2.0,2.0,11.0,12.0,False,False,19.75
4,Talen Horton-Tucker,27,5.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,10.0,-11.0,False,False,19.5
0,Talen Horton-Tucker,38,9.0,18.0,0.5,3.0,6.0,0.5,4.0,4.0,1.0,12.0,3.0,2.0,1.0,3.0,5.0,25.0,3.0,False,True,52.0
0,Talen Horton-Tucker,34,4.0,16.0,0.25,1.0,4.0,0.25,6.0,6.0,1.0,8.0,5.0,2.0,0.0,0.0,2.0,15.0,21.0,False,False,37.0
3,Talen Horton-Tucker,26,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,-12.0,False,False,8.5
3,Talen Horton-Tucker,27,4.0,9.0,0.444,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,4.0,8.0,-7.0,False,False,22.25
6,Talen Horton-Tucker,33,9.0,13.0,0.692,1.0,2.0,0.5,0.0,1.0,0.0,4.0,6.0,2.0,0.0,2.0,2.0,19.0,14.0,False,False,36.5
6,Talen Horton-Tucker,32,4.0,13.0,0.308,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,4.0,8.0,13.0,False,False,21.0
3,Talen Horton-Tucker,28,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,-18.0,False,False,11.5
6,Talen Horton-Tucker,30,1.0,6.0,0.167,0.0,4.0,0.0,1.0,2.0,0.5,5.0,3.0,0.0,4.0,0.0,4.0,3.0,7.0,False,False,21.75
3,Talen Horton-Tucker,34,5.0,14.0,0.357,0.0,5.0,0.0,2.0,3.0,0.667,6.0,4.0,2.0,1.0,3.0,3.0,12.0,16.0,False,False,30.0
3,Talen Horton-Tucker,27,7.0,14.0,0.5,1.0,5.0,0.2,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,17.0,14.0,False,False,27.0
2,Talen Horton-Tucker,31,1.0,13.0,0.077,0.0,8.0,0.0,1.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,1.0,3.0,-18.0,False,False,7.0
4,Talen Horton-Tucker,13,3.0,8.0,0.375,0.0,3.0,0.0,4.0,5.0,0.8,1.0,3.0,0.0,1.0,1.0,1.0,10.0,-2.0,False,False,17.25
6,Talen Horton-Tucker,28,4.0,7.0,0.571,1.0,3.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,1.0,11.0,15.0,False,False,12.0
2,Talen Horton-Tucker,30,5.0,11.0,0.455,0.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,14.0,-15.0,False,False,20.5
0,Talen Horton-Tucker,37,9.0,19.0,0.474,4.0,9.0,0.444,6.0,6.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,28.0,-5.0,False,False,42.0
2,Talen Horton-Tucker,30,7.0,14.0,0.5,1.0,5.0,0.2,3.0,4.0,0.75,4.0,2.0,1.0,1.0,1.0,3.0,18.0,-13.0,False,False,30.0
2,Talen Horton-Tucker,28,3.0,10.0,0.3,0.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,8.0,-2.0,False,False,20.0
6,Talen Horton-Tucker,29,5.0,9.0,0.556,3.0,5.0,0.6,4.0,4.0,1.0,7.0,3.0,1.0,1.0,0.0,4.0,17.0,8.0,False,False,35.75
1,Talen Horton-Tucker,37,15.0,28.0,0.536,2.0,6.0,0.333,8.0,9.0,0.889,3.0,3.0,4.0,0.0,2.0,2.0,40.0,-5.0,False,False,56.25
6,Talen Horton-Tucker,30,7.0,13.0,0.538,1.0,4.0,0.25,6.0,6.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,21.0,-2.0,False,False,34.25
6,Talen Horton-Tucker,26,4.0,10.0,0.4,1.0,4.0,0.25,3.0,4.0,0.75,8.0,4.0,0.0,1.0,0.0,5.0,12.0,-3.0,False,False,30.5
2,Talen Horton-Tucker,30,7.0,14.0,0.5,3.0,6.0,0.5,2.0,4.0,0.5,1.0,3.0,6.0,0.0,1.0,2.0,19.0,14.0,False,False,37.75
3,Talen Horton-Tucker,16,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,-10.0,False,False,10.0
6,Talen Horton-Tucker,29,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,False,False,21.25
6,Talen Horton-Tucker,33,3.0,6.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,8.0,-13.0,False,False,11.25
0,Talen Horton-Tucker,37,5.0,13.0,0.385,0.0,1.0,0.0,3.0,4.0,0.75,4.0,3.0,0.0,0.0,1.0,2.0,13.0,-16.0,False,False,22.0
6,Taurean Prince,24,8.0,13.0,0.615,5.0,6.0,0.833,2.0,2.0,1.0,6.0,1.0,1.0,0.0,2.0,5.0,23.0,2.0,False,False,35.5
4,Taurean Prince,11,2.0,3.0,0.667,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,-18.0,False,False,10.5
6,Taurean Prince,27,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,False,False,5.25
4,Taurean Prince,15,2.0,4.0,0.5,1.0,3.0,0.333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,-3.0,False,False,8.0
6,Taurean Prince,20,5.0,8.0,0.625,1.0,4.0,0.25,4.0,5.0,0.8,2.0,2.0,3.0,0.0,0.0,2.0,15.0,8.0,False,False,27.0
6,Taurean Prince,18,3.0,8.0,0.375,0.0,3.0,0.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,10.0,-6.0,False,False,17.75
6,Taurean Prince,23,3.0,8.0,0.375,3.0,6.0,0.5,2.0,4.0,0.5,3.0,2.0,1.0,0.0,1.0,1.0,11.0,-11.0,False,False,20.75
4,Taurean Prince,17,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,-20.0,False,False,12.25
6,Taurean Prince,23,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,8.0,-7.0,False,False,16.0
6,Taurean Prince,25,4.0,9.0,0.444,3.0,8.0,0.375,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,13.0,7.0,False,False,23.5
6,Taurean Prince,20,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,2.0,2.0,0.0,0.0,1.0,5.0,6.0,6.0,False,False,11.0
6,Taurean Prince,28,6.0,9.0,0.667,1.0,3.0,0.333,3.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,16.0,7.0,False,False,27.75
4,Taurean Prince,19,3.0,6.0,0.5,2.0,4.0,0.5,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,3.0,11.0,-4.0,False,False,13.5
3,Taurean Prince,24,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,3.0,5.0,-13.0,False,False,16.75
4,Taurean Prince,20,3.0,9.0,0.333,3.0,6.0,0.5,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,9.0,-2.0,False,False,17.75
4,Taurean Prince,22,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,7.0,False,False,8.5
6,Taurean Prince,21,5.0,7.0,0.714,2.0,4.0,0.5,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,14.0,14.0,False,False,22.75
6,Taurean Prince,27,5.0,9.0,0.556,2.0,6.0,0.333,1.0,2.0,0.5,4.0,4.0,1.0,0.0,0.0,5.0,13.0,2.0,False,False,27.0
4,Taurean Prince,31,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,5.0,-6.0,False,False,17.0
6,Terance Mann,34,5.0,8.0,0.625,2.0,4.0,0.5,5.0,5.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,17.0,24.0,False,True,36.0
6,Terance Mann,31,5.0,10.0,0.5,1.0,1.0,1.0,4.0,5.0,0.8,4.0,1.0,0.0,0.0,1.0,2.0,15.0,-13.0,False,False,21.5
6,Terance Mann,26,4.0,13.0,0.308,0.0,3.0,0.0,1.0,2.0,0.5,8.0,1.0,2.0,0.0,1.0,2.0,9.0,-25.0,False,False,24.0
6,Terance Mann,32,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,False,False,15.25
0,Terance Mann,39,11.0,17.0,0.647,1.0,5.0,0.2,2.0,5.0,0.4,7.0,6.0,1.0,1.0,2.0,2.0,25.0,25.0,False,False,46.25
1,Terance Mann,36,7.0,11.0,0.636,2.0,4.0,0.5,1.0,2.0,0.5,5.0,3.0,0.0,0.0,2.0,1.0,17.0,19.0,False,False,27.75
1,Terance Mann,26,6.0,9.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,2.0,False,False,20.0
2,Terance Mann,34,9.0,15.0,0.6,1.0,2.0,0.5,2.0,3.0,0.667,9.0,2.0,1.0,0.0,1.0,3.0,21.0,-1.0,False,False,37.25
0,Terance Mann,33,7.0,12.0,0.583,3.0,6.0,0.5,2.0,4.0,0.5,3.0,0.0,0.0,1.0,1.0,2.0,19.0,5.0,False,False,25.75
2,Terance Mann,36,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,2.0,4.0,-10.0,False,False,22.25
3,Terance Mann,31,7.0,12.0,0.583,1.0,2.0,0.5,3.0,5.0,0.6,3.0,5.0,0.0,1.0,3.0,1.0,18.0,32.0,False,False,30.25
6,Terance Mann,24,5.0,6.0,0.833,1.0,2.0,0.5,2.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,0.0,13.0,21.0,False,False,36.75
0,Terance Mann,38,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,2.0,7.0,-10.0,False,False,24.0
0,Terance Mann,31,4.0,9.0,0.444,1.0,2.0,0.5,2.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,11.0,-5.0,False,False,27.5
3,Terance Mann,27,3.0,5.0,0.6,1.0,2.0,0.5,2.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,5.0,9.0,7.0,False,False,28.0
1,Terance Mann,31,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,-6.0,False,False,12.25
6,Terance Mann,30,6.0,11.0,0.545,2.0,5.0,0.4,2.0,2.0,1.0,9.0,4.0,1.0,0.0,1.0,3.0,16.0,1.0,False,False,35.75
0,Terance Mann,40,6.0,12.0,0.5,1.0,4.0,0.25,5.0,7.0,0.714,7.0,3.0,0.0,1.0,1.0,2.0,18.0,-4.0,False,False,33.25
6,Terance Mann,31,6.0,13.0,0.462,1.0,1.0,1.0,3.0,3.0,1.0,10.0,2.0,1.0,0.0,2.0,4.0,16.0,-2.0,False,True,34.5
6,Terance Mann,20,3.0,6.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,5.0,3.0,1.0,0.0,1.0,3.0,9.0,-16.0,False,False,22.25
0,Terance Mann,36,9.0,17.0,0.529,1.0,2.0,0.5,0.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,1.0,19.0,9.0,False,True,45.5
2,Terance Mann,33,3.0,5.0,0.6,0.0,1.0,0.0,2.0,4.0,0.5,4.0,4.0,1.0,0.0,1.0,3.0,8.0,-3.0,False,False,20.5
6,Terance Mann,33,5.0,13.0,0.385,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,10.0,17.0,False,False,22.25
6,Terance Mann,30,7.0,10.0,0.7,2.0,5.0,0.4,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,16.0,30.0,False,False,26.75
6,Terance Mann,27,5.0,11.0,0.455,2.0,5.0,0.4,1.0,2.0,0.5,2.0,1.0,0.0,1.0,1.0,1.0,13.0,9.0,False,False,19.5
2,Terance Mann,25,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,-18.0,False,False,11.0
3,Terance Mann,22,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,False,False,17.25
6,Terance Mann,32,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,4.0,8.0,-5.0,False,False,20.75
6,Terance Mann,24,2.0,9.0,0.222,1.0,5.0,0.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,-8.0,False,False,9.5
2,Terance Mann,36,7.0,10.0,0.7,2.0,4.0,0.5,2.0,2.0,1.0,11.0,1.0,0.0,0.0,2.0,1.0,18.0,-6.0,False,True,34.75
0,Terance Mann,44,7.0,21.0,0.333,2.0,7.0,0.286,2.0,4.0,0.5,10.0,4.0,1.0,2.0,0.0,3.0,18.0,-8.0,False,True,45.0
6,Terance Mann,25,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,6.0,5.0,False,False,26.25
6,Terance Mann,39,4.0,8.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,8.0,3.0,1.0,0.0,0.0,3.0,11.0,6.0,False,False,28.5
2,Terance Mann,31,6.0,9.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,13.0,7.0,False,False,17.75
6,Terance Mann,31,6.0,7.0,0.857,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,17.0,8.0,False,False,26.0
1,Terance Mann,26,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,0.0,1.0,3.0,9.0,9.0,False,False,24.0
6,Terance Mann,30,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,False,False,14.5
6,Terance Mann,30,6.0,12.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,6.0,1.0,1.0,0.0,1.0,1.0,13.0,9.0,False,False,23.5
3,Terance Mann,21,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,-4.0,False,False,10.25
6,Terance Mann,25,3.0,6.0,0.5,1.0,1.0,1.0,3.0,4.0,0.75,4.0,2.0,0.0,1.0,2.0,1.0,10.0,-11.0,False,False,19.5
2,Terance Mann,32,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,2.0,10.0,2.0,False,True,26.0
6,Terance Mann,35,7.0,10.0,0.7,0.0,2.0,0.0,10.0,12.0,0.833,8.0,4.0,0.0,1.0,0.0,0.0,24.0,-5.0,False,False,42.0
0,Terance Mann,30,4.0,11.0,0.364,1.0,2.0,0.5,2.0,2.0,1.0,7.0,5.0,0.0,1.0,2.0,3.0,11.0,22.0,False,False,28.75
6,Terance Mann,26,1.0,8.0,0.125,0.0,2.0,0.0,1.0,2.0,0.5,8.0,3.0,0.0,0.0,1.0,3.0,3.0,15.0,False,False,17.0
6,Terance Mann,30,5.0,10.0,0.5,1.0,1.0,1.0,2.0,3.0,0.667,5.0,3.0,2.0,0.0,0.0,4.0,13.0,8.0,False,False,28.25
1,Terance Mann,35,5.0,8.0,0.625,4.0,4.0,1.0,2.0,2.0,1.0,9.0,2.0,1.0,0.0,1.0,2.0,16.0,-7.0,False,False,33.75
1,Terance Mann,32,6.0,12.0,0.5,1.0,2.0,0.5,3.0,3.0,1.0,5.0,3.0,3.0,0.0,0.0,4.0,16.0,-1.0,False,False,33.25
1,Terance Mann,25,1.0,6.0,0.167,0.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,4.0,-11.0,False,False,8.5
0,Terance Mann,38,7.0,10.0,0.7,1.0,3.0,0.333,2.0,2.0,1.0,9.0,3.0,0.0,0.0,0.0,5.0,17.0,17.0,False,False,33.25
0,Terance Mann,24,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,7.0,-24.0,False,False,14.25
1,Terance Mann,27,2.0,9.0,0.222,1.0,3.0,0.333,2.0,2.0,1.0,7.0,2.0,0.0,1.0,2.0,2.0,7.0,-22.0,False,False,20.25
1,Terance Mann,36,5.0,11.0,0.455,1.0,1.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,2.0,4.0,11.0,16.0,False,False,31.25
2,Terance Mann,28,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,5.0,2.0,0.0,0.0,2.0,3.0,3.0,-28.0,False,False,11.25
6,Terance Mann,29,7.0,12.0,0.583,1.0,2.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,15.0,16.0,False,False,23.25
2,Terance Mann,24,4.0,7.0,0.571,1.0,2.0,0.5,1.0,1.0,1.0,5.0,3.0,0.0,2.0,1.0,0.0,10.0,27.0,False,False,24.75
6,Terance Mann,28,2.0,6.0,0.333,0.0,3.0,0.0,2.0,2.0,1.0,7.0,5.0,0.0,0.0,1.0,2.0,6.0,-14.0,False,False,21.75
0,Terance Mann,36,4.0,9.0,0.444,1.0,3.0,0.333,2.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,11.0,-17.0,False,False,26.0
6,Terance Mann,32,4.0,14.0,0.286,0.0,5.0,0.0,2.0,4.0,0.5,5.0,1.0,2.0,0.0,1.0,3.0,10.0,16.0,False,False,21.25
0,Terance Mann,28,8.0,13.0,0.615,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,1.0,0.0,2.0,1.0,20.0,28.0,False,False,33.0
3,Terence Davis,22,8.0,17.0,0.471,1.0,6.0,0.167,2.0,3.0,0.667,8.0,1.0,3.0,1.0,2.0,5.0,19.0,4.0,False,False,38.0
3,Terence Davis,29,9.0,14.0,0.643,5.0,9.0,0.556,0.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,3.0,23.0,17.0,False,False,38.0
4,Terence Davis,14,4.0,9.0,0.444,0.0,4.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,2.0,8.0,-3.0,False,False,22.0
3,Terence Davis,29,6.0,11.0,0.545,2.0,5.0,0.4,2.0,2.0,1.0,5.0,3.0,0.0,1.0,2.0,5.0,16.0,14.0,False,False,28.75
3,Terence Davis,19,3.0,8.0,0.375,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,6.0,-4.0,False,False,11.25
4,Terence Davis,9,2.0,5.0,0.4,1.0,2.0,0.5,2.0,3.0,0.667,2.0,1.0,0.0,0.0,0.0,0.0,7.0,-17.0,False,False,11.5
3,Terence Davis,17,4.0,10.0,0.4,2.0,5.0,0.4,3.0,4.0,0.75,4.0,0.0,0.0,2.0,4.0,2.0,13.0,-3.0,False,False,21.0
0,Terence Davis,37,6.0,14.0,0.429,2.0,10.0,0.2,3.0,3.0,1.0,6.0,5.0,4.0,0.0,1.0,5.0,17.0,-5.0,False,False,40.5
2,Terence Davis,30,9.0,18.0,0.5,3.0,9.0,0.333,1.0,1.0,1.0,7.0,3.0,1.0,0.0,3.0,4.0,22.0,-1.0,False,False,37.25
2,Terence Davis,28,9.0,16.0,0.563,6.0,11.0,0.545,4.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,28.0,3.0,False,False,37.0
